27.500000	0.137677	0.186842
27.600000	0.138550	0.185969
27.700000	0.139512	0.185007
27.800000	0.140540	0.183978
27.900000	0.141611	0.182908
28.000000	0.142695	0.181824
28.100000	0.143764	0.180755
28.200000	0.144787	0.179732
28.300000	0.145734	0.178785
28.400000	0.146577	0.177942
28.500000	0.147287	0.177232
28.600000	0.147842	0.176677
28.700000	0.148224	0.176296
28.800000	0.148416	0.176103
28.900000	0.148413	0.176106
29.000000	0.148213	0.176306
29.100000	0.147819	0.176700
29.200000	0.147244	0.177275
29.300000	0.146503	0.178016
29.400000	0.145618	0.178901
29.500000	0.144615	0.179904
29.600000	0.143522	0.180997
29.700000	0.142368	0.182151
29.800000	0.141183	0.183336
29.900000	0.139996	0.184523
30.000000	0.138835	0.185684
30.100000	0.137725	0.186794
30.200000	0.136687	0.187832
30.300000	0.135741	0.188778
30.400000	0.134902	0.189616
30.500000	0.134183	0.190336
30.600000	0.133593	0.190926
30.700000	0.133136	0.191383
30.800000	0.132817	0.191702
30.900000	0.132635	0.191884
31.000000	0.132588	0.191931
31.100000	0.132669	0.191850
31.200000	0.132872	0.191647
31.300000	0.133186	0.191333
31.400000	0.133600	0.190919
31.500000	0.134100	0.190419
31.600000	0.134672	0.189847
31.700000	0.135301	0.189218
31.800000	0.135970	0.188549
31.900000	0.136664	0.187855
32.000000	0.137366	0.187152
32.100000	0.138064	0.186455
32.200000	0.138743	0.185776
32.300000	0.139392	0.185127
32.400000	0.140001	0.184518
32.500000	0.140563	0.183956
32.600000	0.141072	0.183446
32.700000	0.141528	0.182991
32.800000	0.141927	0.182592
32.900000	0.142271	0.182248
33.000000	0.142563	0.181956
33.100000	0.142806	0.181713
33.200000	0.143002	0.181517
33.300000	0.143158	0.181361
33.400000	0.143276	0.181243
33.500000	0.143361	0.181158
33.600000	0.143416	0.181103
33.700000	0.143444	0.181074
33.800000	0.143448	0.181071
33.900000	0.143429	0.181090
34.000000	0.143389	0.181130
34.100000	0.143328	0.181191
34.200000	0.143248	0.181271
