29.300000 0.005714 0.802456 0.802476
29.400000 0.005701 0.801353 0.801373
29.500000 0.005688 0.800100 0.800120
29.600000 0.005678 0.798733 0.798753
29.700000 0.005672 0.797286 0.797307
29.800000 0.005673 0.795799 0.795819
29.900000 0.005681 0.794306 0.794327
30.000000 0.005695 0.792843 0.792864
30.100000 0.005716 0.791441 0.791462
30.200000 0.005742 0.790129 0.790150
30.300000 0.005771 0.788930 0.788952
30.400000 0.005802 0.787866 0.787888
30.500000 0.005833 0.786953 0.786974
30.600000 0.005861 0.786202 0.786223
30.700000 0.005887 0.785621 0.785643
30.800000 0.005908 0.785214 0.785237
30.900000 0.005926 0.784983 0.785005
31.000000 0.005940 0.784922 0.784944
31.100000 0.005951 0.785026 0.785048
31.200000 0.005960 0.785284 0.785306
31.300000 0.005969 0.785683 0.785706
31.400000 0.005977 0.786210 0.786233
31.500000 0.005987 0.786846 0.786869
31.600000 0.005998 0.787573 0.787595
31.700000 0.006010 0.788370 0.788393
31.800000 0.006024 0.789218 0.789241
31.900000 0.006039 0.790097 0.790120
32.000000 0.006053 0.790986 0.791009
32.100000 0.006067 0.791867 0.791890
32.200000 0.006080 0.792724 0.792747
32.300000 0.006089 0.793541 0.793565
32.400000 0.006096 0.794308 0.794332
32.500000 0.006100 0.795016 0.795039
32.600000 0.006100 0.795657 0.795680
32.700000 0.006097 0.796229 0.796252
32.800000 0.006093 0.796730 0.796753
32.900000 0.006086 0.797162 0.797185
33.000000 0.006079 0.797528 0.797551
33.100000 0.006072 0.797832 0.797855
33.200000 0.006066 0.798079 0.798102
33.300000 0.006062 0.798274 0.798297
33.400000 0.006061 0.798422 0.798445
33.500000 0.006062 0.798529 0.798552
33.600000 0.006066 0.798598 0.798621
33.700000 0.006074 0.798633 0.798656
33.800000 0.006084 0.798637 0.798660
33.900000 0.006098 0.798613 0.798636
34.000000 0.006114 0.798563 0.798586
34.100000 0.006131 0.798487 0.798510
34.200000 0.006150 0.798386 0.798410
34.300000 0.006170 0.798261 0.798285
34.400000 0.006190 0.798112 0.798136
34.500000 0.006211 0.797939 0.797964
34.600000 0.006232 0.797742 0.797767
34.700000 0.006253 0.797521 0.797546
34.800000 0.006275 0.797276 0.797301
34.900000 0.006298 0.797008 0.797032
35.000000 0.006322 0.796716 0.796741
35.100000 0.006348 0.796403 0.796428
35.200000 0.006374 0.796069 0.796094
35.300000 0.006402 0.795716 0.795742
35.400000 0.006430 0.795347 0.795372
35.500000 0.006459 0.794962 0.794988
35.600000 0.006487 0.794564 0.794590
35.700000 0.006514 0.794156 0.794182
35.800000 0.006539 0.793739 0.793766
35.900000 0.006561 0.793317 0.793344
36.000000 0.006581 0.792892 0.792920
36.100000 0.006597 0.792469 0.792496
36.200000 0.006611 0.792050 0.792078
36.300000 0.006621 0.791641 0.791668
36.400000 0.006629 0.791246 0.791273
36.500000 0.006635 0.790870 0.790898
36.600000 0.006639 0.790519 0.790547
36.700000 0.006643 0.790198 0.790226
36.800000 0.006647 0.789913 0.789941
36.900000 0.006653 0.789668 0.789696
37.000000 0.006661 0.789469 0.789497
37.100000 0.006673 0.789319 0.789347
37.200000 0.006690 0.789221 0.789249
37.300000 0.006711 0.789178 0.789207
37.400000 0.006738 0.789193 0.789222
37.500000 0.006770 0.789266 0.789295
37.600000 0.006807 0.789399 0.789429
37.700000 0.006847 0.789592 0.789622
37.800000 0.006890 0.789844 0.789874
37.900000 0.006933 0.790154 0.790185
38.000000 0.006974 0.790521 0.790552
38.100000 0.007013 0.790942 0.790973
38.200000 0.007048 0.791414 0.791445
38.300000 0.007077 0.791931 0.791963
38.400000 0.007101 0.792488 0.792520
38.500000 0.007121 0.793079 0.793111
38.600000 0.007135 0.793696 0.793728
38.700000 0.007147 0.794329 0.794361
38.800000 0.007158 0.794969 0.795001
38.900000 0.007169 0.795605 0.795637
39.000000 0.007183 0.796227 0.796259
39.100000 0.007200 0.796823 0.796856
39.200000 0.007222 0.797383 0.797416
39.300000 0.007249 0.797896 0.797929
39.400000 0.007282 0.798351 0.798385
39.500000 0.007319 0.798742 0.798775
39.600000 0.007360 0.799059 0.799093
39.700000 0.007403 0.799299 0.799333
39.800000 0.007446 0.799457 0.799492
39.900000 0.007489 0.799533 0.799568
40.000000 0.007529 0.799526 0.799561
40.100000 0.007565 0.799439 0.799475
40.200000 0.007596 0.799275 0.799311
40.300000 0.007621 0.799041 0.799077
40.400000 0.007640 0.798741 0.798777
40.500000 0.007651 0.798383 0.798420
40.600000 0.007657 0.797976 0.798013
40.700000 0.007658 0.797528 0.797565
40.800000 0.007654 0.797048 0.797084
40.900000 0.007649 0.796544 0.796581
41.000000 0.007642 0.796027 0.796064
41.100000 0.007636 0.795505 0.795542
41.200000 0.007632 0.794987 0.795024
41.300000 0.007630 0.794481 0.794517
41.400000 0.007633 0.793993 0.794030
41.500000 0.007639 0.793530 0.793567
41.600000 0.007649 0.793097 0.793134
41.700000 0.007664 0.792697 0.792734
41.800000 0.007681 0.792333 0.792370
41.900000 0.007702 0.792004 0.792042
42.000000 0.007725 0.791713 0.791750
42.100000 0.007751 0.791456 0.791494
42.200000 0.007779 0.791233 0.791271
42.300000 0.007809 0.791042 0.791080
42.400000 0.007842 0.790879 0.790918
42.500000 0.007875 0.790742 0.790781
42.600000 0.007911 0.790628 0.790668
42.700000 0.007948 0.790536 0.790576
42.800000 0.007987 0.790461 0.790502
42.900000 0.008027 0.790404 0.790445
43.000000 0.008067 0.790363 0.790404
43.100000 0.008106 0.790338 0.790379
43.200000 0.008145 0.790329 0.790371
43.300000 0.008181 0.790339 0.790381
43.400000 0.008214 0.790369 0.790412
43.500000 0.008243 0.790424 0.790467
43.600000 0.008266 0.790506 0.790549
43.700000 0.008283 0.790621 0.790664
43.800000 0.008292 0.790772 0.790815
43.900000 0.008295 0.790963 0.791007
44.000000 0.008291 0.791199 0.791242
44.100000 0.008281 0.791482 0.791525
44.200000 0.008266 0.791814 0.791857
44.300000 0.008248 0.792196 0.792239
44.400000 0.008229 0.792627 0.792669
44.500000 0.008211 0.793104 0.793147
44.600000 0.008195 0.793624 0.793666
44.700000 0.008184 0.794181 0.794223
44.800000 0.008179 0.794767 0.794809
44.900000 0.008182 0.795373 0.795415
45.000000 0.008191 0.795990 0.796032
45.100000 0.008209 0.796604 0.796647
45.200000 0.008234 0.797205 0.797248
45.300000 0.008265 0.797780 0.797823
45.400000 0.008303 0.798316 0.798359
45.500000 0.008344 0.798801 0.798845
45.600000 0.008389 0.799223 0.799267
45.700000 0.008436 0.799572 0.799617
45.800000 0.008482 0.799838 0.799883
45.900000 0.008528 0.800014 0.800059
46.000000 0.008571 0.800092 0.800138
46.100000 0.008611 0.800068 0.800115
46.200000 0.008647 0.799941 0.799987
46.300000 0.008677 0.799708 0.799756
46.400000 0.008702 0.799374 0.799421
46.500000 0.008721 0.798941 0.798989
46.600000 0.008733 0.798418 0.798465
46.700000 0.008739 0.797813 0.797861
46.800000 0.008739 0.797138 0.797186
46.900000 0.008733 0.796408 0.796456
47.000000 0.008722 0.795638 0.795685
47.100000 0.008706 0.794844 0.794892
47.200000 0.008686 0.794044 0.794092
47.300000 0.008664 0.793256 0.793303
47.400000 0.008641 0.792497 0.792544
47.500000 0.008617 0.791782 0.791828
47.600000 0.008596 0.791125 0.791172
47.700000 0.008578 0.790540 0.790587
47.800000 0.008566 0.790037 0.790084
47.900000 0.008560 0.789623 0.789670
48.000000 0.008563 0.789304 0.789351
48.100000 0.008574 0.789083 0.789130
48.200000 0.008595 0.788960 0.789007
48.300000 0.008626 0.788933 0.788981
48.400000 0.008666 0.788999 0.789047
48.500000 0.008715 0.789152 0.789200
48.600000 0.008771 0.789384 0.789433
48.700000 0.008832 0.789686 0.789735
48.800000 0.008897 0.790048 0.790098
48.900000 0.008963 0.790460 0.790510
49.000000 0.009028 0.790909 0.790960
49.100000 0.009091 0.791384 0.791436
49.200000 0.009150 0.791873 0.791926
49.300000 0.009204 0.792365 0.792418
49.400000 0.009252 0.792849 0.792903
49.500000 0.009294 0.793314 0.793368
49.600000 0.009330 0.793752 0.793806
49.700000 0.009360 0.794154 0.794209
49.800000 0.009383 0.794514 0.794570
49.900000 0.009401 0.794827 0.794883
50.000000 0.009413 0.795090 0.795146
50.100000 0.009420 0.795300 0.795356
50.200000 0.009422 0.795459 0.795515
50.300000 0.009420 0.795568 0.795623
50.400000 0.009414 0.795630 0.795685
50.500000 0.009406 0.795651 0.795706
50.600000 0.009397 0.795637 0.795693
50.700000 0.009388 0.795597 0.795653
50.800000 0.009381 0.795539 0.795595
50.900000 0.009377 0.795472 0.795527
51.000000 0.009378 0.795405 0.795460
51.100000 0.009384 0.795345 0.795400
51.200000 0.009398 0.795301 0.795356
51.300000 0.009420 0.795277 0.795333
51.400000 0.009449 0.795279 0.795335
51.500000 0.009487 0.795308 0.795365
51.600000 0.009531 0.795364 0.795422
51.700000 0.009581 0.795446 0.795504
51.800000 0.009636 0.795550 0.795608
51.900000 0.009693 0.795671 0.795730
52.000000 0.009751 0.795802 0.795861
52.100000 0.009808 0.795936 0.795996
52.200000 0.009862 0.796066 0.796127
52.300000 0.009910 0.796184 0.796246
52.400000 0.009950 0.796284 0.796346
52.500000 0.009982 0.796358 0.796421
52.600000 0.010004 0.796402 0.796465
52.700000 0.010016 0.796411 0.796474
52.800000 0.010017 0.796381 0.796444
52.900000 0.010009 0.796310 0.796373
53.000000 0.009991 0.796196 0.796259
53.100000 0.009967 0.796041 0.796103
53.200000 0.009939 0.795843 0.795905
53.300000 0.009907 0.795603 0.795665
53.400000 0.009876 0.795324 0.795385
53.500000 0.009847 0.795007 0.795068
53.600000 0.009821 0.794656 0.794717
53.700000 0.009801 0.794273 0.794334
53.800000 0.009787 0.793864 0.793924
53.900000 0.009779 0.793433 0.793494
54.000000 0.009778 0.792987 0.793047
54.100000 0.009783 0.792533 0.792593
54.200000 0.009794 0.792078 0.792139
54.300000 0.009810 0.791633 0.791693
54.400000 0.009830 0.791206 0.791267
54.500000 0.009854 0.790807 0.790868
54.600000 0.009881 0.790447 0.790509
54.700000 0.009911 0.790136 0.790198
54.800000 0.009944 0.789883 0.789945
54.900000 0.009979 0.789696 0.789759
55.000000 0.010017 0.789582 0.789646
55.100000 0.010057 0.789547 0.789611
55.200000 0.010100 0.789595 0.789660
55.300000 0.010144 0.789727 0.789792
55.400000 0.010190 0.789943 0.790008
55.500000 0.010237 0.790239 0.790305
55.600000 0.010283 0.790611 0.790678
55.700000 0.010328 0.791052 0.791120
55.800000 0.010371 0.791554 0.791622
55.900000 0.010410 0.792107 0.792176
56.000000 0.010447 0.792699 0.792768
56.100000 0.010479 0.793319 0.793388
56.200000 0.010508 0.793953 0.794022
56.300000 0.010532 0.794588 0.794658
56.400000 0.010553 0.795213 0.795283
56.500000 0.010571 0.795814 0.795884
56.600000 0.010586 0.796379 0.796450
56.700000 0.010599 0.796898 0.796968
56.800000 0.010610 0.797359 0.797430
56.900000 0.010620 0.797754 0.797825
57.000000 0.010629 0.798076 0.798146
57.100000 0.010638 0.798317 0.798388
57.200000 0.010646 0.798474 0.798545
57.300000 0.010655 0.798544 0.798616
57.400000 0.010665 0.798528 0.798599
57.500000 0.010677 0.798425 0.798496
57.600000 0.010692 0.798240 0.798312
57.700000 0.010710 0.797980 0.798052
57.800000 0.010733 0.797650 0.797722
57.900000 0.010759 0.797260 0.797333
58.000000 0.010790 0.796821 0.796894
58.100000 0.010825 0.796344 0.796417
58.200000 0.010863 0.795840 0.795914
58.300000 0.010904 0.795323 0.795398
58.400000 0.010947 0.794805 0.794880
58.500000 0.010991 0.794298 0.794374
58.600000 0.011035 0.793813 0.793890
58.700000 0.011078 0.793361 0.793439
58.800000 0.011120 0.792952 0.793030
58.900000 0.011161 0.792593 0.792672
59.000000 0.011198 0.792291 0.792370
59.100000 0.011232 0.792049 0.792129
59.200000 0.011262 0.791871 0.791951
59.300000 0.011287 0.791757 0.791837
59.400000 0.011307 0.791706 0.791787
59.500000 0.011321 0.791715 0.791796
59.600000 0.011328 0.791780 0.791862
59.700000 0.011330 0.791896 0.791977
59.800000 0.011324 0.792055 0.792136
59.900000 0.011313 0.792250 0.792331
60.000000 0.011297 0.792472 0.792553
60.100000 0.011276 0.792713 0.792793
60.200000 0.011251 0.792962 0.793042
60.300000 0.011224 0.793212 0.793291
60.400000 0.011196 0.793453 0.793532
60.500000 0.011167 0.793677 0.793755
60.600000 0.011140 0.793875 0.793953
60.700000 0.011114 0.794042 0.794120
60.800000 0.011091 0.794172 0.794249
60.900000 0.011074 0.794260 0.794337
61.000000 0.011062 0.794304 0.794381
61.100000 0.011057 0.794303 0.794380
61.200000 0.011061 0.794257 0.794334
61.300000 0.011073 0.794170 0.794247
61.400000 0.011094 0.794046 0.794123
61.500000 0.011125 0.793891 0.793969
61.600000 0.011163 0.793713 0.793791
61.700000 0.011209 0.793521 0.793600
61.800000 0.011260 0.793325 0.793405
61.900000 0.011314 0.793135 0.793215
62.000000 0.011369 0.792959 0.793041
62.100000 0.011423 0.792808 0.792890
62.200000 0.011473 0.792688 0.792771
62.300000 0.011517 0.792607 0.792691
62.400000 0.011553 0.792570 0.792654
62.500000 0.011581 0.792580 0.792664
62.600000 0.011598 0.792640 0.792725
62.700000 0.011606 0.792750 0.792835
62.800000 0.011605 0.792909 0.792994
62.900000 0.011595 0.793115 0.793200
63.000000 0.011577 0.793365 0.793449
63.100000 0.011553 0.793653 0.793737
63.200000 0.011525 0.793974 0.794058
63.300000 0.011495 0.794321 0.794405
63.400000 0.011467 0.794688 0.794770
63.500000 0.011442 0.795064 0.795146
63.600000 0.011422 0.795442 0.795524
63.700000 0.011411 0.795813 0.795895
63.800000 0.011411 0.796167 0.796249
63.900000 0.011421 0.796494 0.796576
64.000000 0.011444 0.796786 0.796868
64.100000 0.011480 0.797032 0.797114
64.200000 0.011528 0.797224 0.797307
64.300000 0.011587 0.797355 0.797439
64.400000 0.011656 0.797418 0.797503
64.500000 0.011731 0.797409 0.797496
64.600000 0.011812 0.797325 0.797413
64.700000 0.011895 0.797165 0.797254
64.800000 0.011977 0.796931 0.797021
64.900000 0.012057 0.796625 0.796716
65.000000 0.012132 0.796255 0.796347
65.100000 0.012201 0.795828 0.795921
65.200000 0.012263 0.795354 0.795449
65.300000 0.012316 0.794847 0.794942
65.400000 0.012360 0.794317 0.794414
65.500000 0.012396 0.793781 0.793878
65.600000 0.012422 0.793251 0.793349
65.700000 0.012441 0.792743 0.792841
65.800000 0.012452 0.792269 0.792367
65.900000 0.012457 0.791841 0.791939
66.000000 0.012456 0.791469 0.791567
66.100000 0.012452 0.791162 0.791260
66.200000 0.012444 0.790926 0.791024
66.300000 0.012437 0.790764 0.790862
66.400000 0.012430 0.790677 0.790775
66.500000 0.012426 0.790665 0.790763
66.600000 0.012426 0.790725 0.790823
66.700000 0.012432 0.790853 0.790950
66.800000 0.012444 0.791042 0.791140
66.900000 0.012465 0.791286 0.791384
67.000000 0.012493 0.791577 0.791675
67.100000 0.012529 0.791906 0.792005
67.200000 0.012573 0.792263 0.792363
67.300000 0.012622 0.792641 0.792741
67.400000 0.012677 0.793028 0.793130
67.500000 0.012734 0.793416 0.793518
67.600000 0.012793 0.793796 0.793899
67.700000 0.012851 0.794158 0.794262
67.800000 0.012906 0.794495 0.794600
67.900000 0.012957 0.794800 0.794905
68.000000 0.013003 0.795066 0.795172
68.100000 0.013042 0.795288 0.795395
68.200000 0.013074 0.795464 0.795571
68.300000 0.013098 0.795590 0.795697
68.400000 0.013116 0.795665 0.795774
68.500000 0.013127 0.795692 0.795800
68.600000 0.013132 0.795671 0.795780
68.700000 0.013132 0.795608 0.795716
68.800000 0.013127 0.795505 0.795614
68.900000 0.013120 0.795371 0.795479
69.000000 0.013109 0.795211 0.795319
69.100000 0.013095 0.795033 0.795141
69.200000 0.013079 0.794845 0.794953
69.300000 0.013061 0.794654 0.794761
69.400000 0.013041 0.794468 0.794575
69.500000 0.013018 0.794294 0.794401
69.600000 0.012994 0.794138 0.794244
69.700000 0.012969 0.794005 0.794111
69.800000 0.012943 0.793899 0.794005
69.900000 0.012918 0.793824 0.793929
